OrderID,CustomerID,OrderDate,PaymentMethod,OrderTotal
ORD2208,CUST109,2023-03-16 16:39:08,Credit Card,793.57
ORD2209,CUST197,2023-07-31 01:19:22,Credit Card,3863.82
ORD2210,CUST169,2023-02-23 23:28:02,Debit Card,2898.53
ORD2211,CUST110,2024-07-03 21:41:51,PayPal,4328.23
ORD2212,CUST147,2023-12-16 03:39:38,PayPal,1378.68
ORD2213,CUST120,2022-07-31 11:32:23,PayPal,6343.99
ORD2214,CUST162,2022-04-09 16:57:29,Credit Card,190.91
ORD2215,CUST182,2023-05-18 12:58:08,Credit Card,3743.89
ORD2216,CUST143,2022-05-21 05:08:36,Credit Card,2682.1
ORD2217,CUST191,2024-12-26 17:42:15,Debit Card,2590.42
ORD2218,CUST141,2023-01-03 00:16:13,Debit Card,1865.52
ORD2219,CUST107,2023-01-09 19:15:17,Debit Card,1152.32
ORD2220,CUST105,2024-05-30 16:57:58,PayPal,10057.2
ORD2221,CUST162,2022-02-25 23:17:58,Debit Card,2846.05
ORD2222,CUST167,2022-06-27 12:18:04,Debit Card,10000.43
ORD2223,CUST120,2023-01-11 06:43:33,PayPal,4074.98
ORD2224,CUST152,2024-04-17 23:11:47,Debit Card,5268.38
ORD2225,CUST161,2023-12-15 08:20:52,Credit Card,4954.31
ORD2226,CUST141,2024-11-22 13:00:42,Credit Card,3720.66
ORD2227,CUST169,2022-10-14 08:55:53,Debit Card,3306.26
ORD2228,CUST136,2023-12-30 14:39:56,Debit Card,2084.9
ORD2229,CUST156,2022-03-24 12:09:47,Credit Card,1561.1
ORD2230,CUST196,2022-11-13 16:43:18,PayPal,4495.42
ORD2231,CUST166,2022-04-02 09:25:48,PayPal,890.8
ORD2232,CUST135,2023-04-30 06:55:56,Debit Card,1999.4
ORD2233,CUST176,2024-03-09 05:50:53,Debit Card,6440.12
ORD2234,CUST174,2023-02-26 13:23:54,Credit Card,4789.05
ORD2235,CUST160,2024-01-28 05:04:42,PayPal,4618.01
ORD2236,CUST138,2024-01-26 14:05:16,Debit Card,4328.41
ORD2237,CUST118,2022-05-08 09:19:31,Credit Card,5597.0
ORD2238,CUST175,2024-04-12 20:26:21,Credit Card,65.42
ORD2239,CUST163,2023-04-21 17:54:41,Debit Card,1752.9
ORD2240,CUST171,2024-11-26 20:55:56,Credit Card,6865.58
ORD2241,CUST190,2023-08-18 13:00:21,Debit Card,6029.05
ORD2242,CUST179,2023-12-07 01:06:16,PayPal,242.46
ORD2243,CUST106,2024-05-01 02:56:01,PayPal,503.95
ORD2244,CUST191,2023-08-02 12:02:15,Credit Card,2460.85
ORD2245,CUST145,2023-04-30 16:41:25,Credit Card,2867.37
ORD2246,CUST113,2024-11-19 09:39:08,Credit Card,2711.52
ORD2247,CUST145,2024-01-20 22:43:15,Debit Card,1819.12
ORD2248,CUST108,2024-06-05 00:53:24,Credit Card,2764.52
ORD2249,CUST156,2022-06-23 05:30:50,Debit Card,2404.58
ORD2250,CUST125,2023-09-05 19:01:29,Credit Card,2384.8
ORD2251,CUST110,2022-11-29 20:30:46,Debit Card,3663.68
ORD2252,CUST103,2023-10-21 23:34:01,Credit Card,1275.78
ORD2253,CUST138,2023-05-12 23:48:46,Debit Card,2514.2
ORD2254,CUST168,2024-05-06 14:10:24,Credit Card,4166.0
ORD2255,CUST175,2023-05-16 16:28:37,Credit Card,4742.58
ORD2256,CUST182,2024-02-26 23:27:29,Credit Card,3041.59
ORD2257,CUST121,2024-12-04 22:16:03,PayPal,2967.11
ORD2258,CUST131,2023-12-18 12:31:33,Credit Card,6791.31
ORD2259,CUST191,2022-06-15 22:17:33,PayPal,4054.03
ORD2260,CUST145,2023-01-05 04:12:40,Debit Card,4082.85
ORD2261,CUST197,2023-09-23 16:59:43,Credit Card,3456.99
ORD2262,CUST155,2022-05-29 20:42:00,Credit Card,8320.12
ORD2263,CUST184,2024-01-03 01:46:35,Credit Card,4460.19
ORD2264,CUST187,2024-07-14 18:43:41,PayPal,6633.05
ORD2265,CUST114,2022-03-18 03:20:21,Debit Card,974.91
ORD2266,CUST188,2024-07-28 06:29:34,Debit Card,4324.97
ORD2267,CUST186,2024-06-14 20:02:54,Debit Card,3990.86
ORD2268,CUST145,2022-09-03 21:16:36,PayPal,2789.65
ORD2269,CUST175,2024-03-09 00:30:17,Credit Card,5993.88
ORD2270,CUST175,2023-12-07 19:40:51,Debit Card,1897.06
ORD2271,CUST115,2022-07-18 11:14:28,Credit Card,4532.31
ORD2272,CUST158,2024-08-27 03:04:02,Debit Card,4727.09
ORD2273,CUST128,2022-09-06 06:02:42,PayPal,3329.23
ORD2274,CUST161,2024-08-21 22:52:36,PayPal,4101.42
ORD2275,CUST174,2022-02-02 02:02:53,Debit Card,3068.53
ORD2276,CUST113,2022-02-16 13:15:47,Credit Card,4062.72
ORD2277,CUST148,2022-01-04 21:56:01,PayPal,3606.41
ORD2278,CUST167,2024-11-12 18:52:03,Debit Card,3467.1
ORD2279,CUST153,2022-02-28 22:56:51,Debit Card,1272.44
ORD2280,CUST154,2022-07-11 15:00:57,Credit Card,1667.49
ORD2281,CUST179,2022-09-12 01:10:48,PayPal,7533.47
ORD2282,CUST187,2022-11-30 07:15:12,PayPal,2490.17
ORD2283,CUST198,2024-01-16 10:55:50,PayPal,1027.2
ORD2284,CUST115,2024-06-18 20:11:24,PayPal,1907.35
ORD2285,CUST148,2023-06-01 08:40:14,Credit Card,4845.32
ORD2286,CUST197,2023-03-28 06:09:33,PayPal,5234.69
ORD2287,CUST115,2023-06-27 01:05:06,PayPal,4395.93
ORD2288,CUST137,2022-01-14 12:47:29,PayPal,1998.1
ORD2289,CUST181,2023-01-22 00:07:09,Credit Card,5598.21
ORD2290,CUST185,2024-05-10 05:20:27,PayPal,1107.05
ORD2291,CUST198,2022-01-31 09:26:00,PayPal,4379.42
ORD2292,CUST118,2023-03-23 18:28:26,PayPal,2295.4
ORD2293,CUST121,2024-08-03 22:00:14,PayPal,3335.17
ORD2294,CUST166,2022-04-18 12:55:08,PayPal,4547.86
ORD2295,CUST114,2024-06-11 13:30:28,PayPal,1948.96
ORD2296,CUST184,2023-04-08 06:01:49,Debit Card,1720.3
ORD2297,CUST192,2023-11-12 12:25:33,Debit Card,3175.85
ORD2298,CUST181,2024-10-18 12:07:59,Credit Card,1421.01
ORD2299,CUST153,2023-09-19 08:45:55,Credit Card,3393.06
ORD2300,CUST106,2022-07-31 10:47:22,PayPal,2065.18
ORD2301,CUST145,2022-07-03 15:39:06,Credit Card,5074.87
ORD2302,CUST140,2022-03-17 05:41:01,PayPal,2251.92
ORD2303,CUST105,2022-07-21 01:16:59,Debit Card,8174.78
ORD2304,CUST160,2023-08-06 21:11:35,PayPal,2701.59
ORD2305,CUST143,2022-04-23 10:04:45,Debit Card,1634.89
ORD2306,CUST142,2022-08-30 03:55:05,PayPal,1631.5
ORD2307,CUST192,2023-09-23 05:01:15,PayPal,5111.82
ORD2308,CUST187,2023-07-08 22:14:17,PayPal,3832.15
ORD2309,CUST183,2023-04-26 01:30:54,PayPal,4814.58
ORD2310,CUST103,2022-10-22 14:55:23,Debit Card,2795.94
ORD2311,CUST157,2024-04-06 01:02:19,Credit Card,8622.36
ORD2312,CUST161,2022-07-17 22:32:08,Credit Card,3649.98
ORD2313,CUST170,2023-07-03 06:54:12,PayPal,4660.24
ORD2314,CUST183,2024-03-25 03:49:44,PayPal,5311.23
ORD2315,CUST114,2022-06-11 22:15:50,Credit Card,8090.77
ORD2316,CUST133,2024-06-27 07:20:55,Credit Card,5031.19
ORD2317,CUST122,2024-07-13 11:15:11,Credit Card,1662.61
ORD2318,CUST119,2022-01-08 16:55:06,Credit Card,2880.67
ORD2319,CUST169,2024-01-14 10:55:23,Debit Card,5186.85
ORD2320,CUST117,2023-09-27 02:50:25,Credit Card,2431.48
ORD2321,CUST183,2024-04-20 00:40:41,PayPal,4308.95
ORD2322,CUST104,2024-04-20 21:49:40,Credit Card,8365.73
ORD2323,CUST170,2022-01-20 09:36:58,PayPal,1009.75
ORD2324,CUST175,2022-08-03 21:55:23,Debit Card,5267.11
ORD2325,CUST187,2023-11-13 21:43:03,Debit Card,1214.3
ORD2326,CUST106,2024-07-23 18:38:48,PayPal,9634.83
ORD2327,CUST153,2024-12-10 06:00:07,Credit Card,6410.53
ORD2328,CUST194,2023-08-13 02:37:23,PayPal,2878.64
ORD2329,CUST101,2022-07-12 13:17:00,PayPal,6933.58
ORD2330,CUST146,2024-04-04 15:03:04,Debit Card,2822.47
ORD2331,CUST116,2023-06-27 08:46:56,PayPal,2808.79
ORD2332,CUST145,2023-09-23 03:51:55,Credit Card,730.94
ORD2333,CUST176,2024-03-27 14:30:23,Debit Card,1533.5
ORD2334,CUST139,2022-11-19 07:09:35,Credit Card,1842.07
ORD2335,CUST142,2022-11-05 06:46:50,Debit Card,4065.69
ORD2336,CUST115,2023-02-15 06:27:49,Credit Card,8531.93
ORD2337,CUST187,2024-02-10 10:07:47,Credit Card,1478.67
ORD2338,CUST174,2022-03-03 09:47:06,Credit Card,2557.67
ORD2339,CUST122,2024-03-09 23:43:54,Credit Card,1991.23
ORD2340,CUST171,2022-09-03 20:33:30,Debit Card,5213.19
ORD2341,CUST169,2024-09-25 13:32:17,PayPal,3248.38
ORD2342,CUST100,2023-08-02 04:57:35,Debit Card,3638.7
ORD2343,CUST113,2024-01-12 04:26:59,PayPal,3743.45
ORD2344,CUST180,2023-09-14 01:42:27,Debit Card,1221.71
ORD2345,CUST197,2023-09-21 08:25:54,Debit Card,3263.98
ORD2346,CUST101,2023-12-26 11:50:09,Debit Card,2094.59
ORD2347,CUST106,2022-08-27 02:04:18,Debit Card,2273.21
ORD2348,CUST144,2023-07-31 11:25:03,PayPal,4536.16
ORD2349,CUST192,2023-02-12 19:51:30,Debit Card,4305.35
ORD2350,CUST199,2023-05-10 03:54:16,Debit Card,2891.11
ORD2351,CUST161,2023-12-25 20:38:40,Debit Card,7425.47
ORD2352,CUST137,2023-02-20 10:14:40,Debit Card,3609.44
ORD2353,CUST144,2023-02-22 13:12:28,Credit Card,778.45
ORD2354,CUST127,2023-01-05 04:45:48,Debit Card,1831.17
ORD2355,CUST147,2024-05-10 08:55:04,Credit Card,2034.69
ORD2356,CUST189,2024-05-01 15:29:32,Credit Card,3706.48
ORD2357,CUST145,2022-09-30 01:28:36,Debit Card,3364.64
ORD2358,CUST111,2024-12-11 23:27:50,PayPal,5599.28
ORD2359,CUST140,2024-11-12 17:34:26,PayPal,5572.51
ORD2360,CUST184,2023-08-28 07:17:40,PayPal,11398.62
ORD2361,CUST167,2022-05-20 21:48:47,Debit Card,3715.24
ORD2362,CUST124,2023-08-18 16:15:59,Credit Card,1959.49
ORD2363,CUST128,2024-04-04 10:51:06,Credit Card,342.38
ORD2364,CUST185,2024-02-29 14:03:38,PayPal,3647.65
ORD2365,CUST101,2022-09-28 07:49:04,Credit Card,3189.84
ORD2366,CUST129,2023-11-23 03:38:04,Credit Card,3877.26
ORD2367,CUST104,2023-10-30 11:31:35,Debit Card,5193.84
ORD2368,CUST147,2024-08-20 18:54:28,PayPal,3390.84
ORD2369,CUST141,2022-06-29 03:06:30,Debit Card,1561.93
ORD2370,CUST153,2024-07-01 04:23:21,Credit Card,3240.11
ORD2371,CUST128,2023-08-16 17:35:41,Credit Card,4342.77
ORD2372,CUST156,2022-05-03 04:46:39,Debit Card,3075.87
ORD2373,CUST186,2023-05-18 05:00:40,Credit Card,3032.52
ORD2374,CUST106,2022-08-27 02:00:19,Credit Card,1926.78
ORD2375,CUST101,2024-06-24 01:26:22,Debit Card,2663.97
ORD2376,CUST182,2023-11-19 17:16:26,Debit Card,1323.18
ORD2377,CUST186,2022-11-21 22:35:55,PayPal,1512.37
ORD2378,CUST173,2023-12-31 16:16:35,PayPal,1131.14
ORD2379,CUST154,2024-10-15 23:33:30,PayPal,1149.71
ORD2380,CUST151,2022-06-22 11:38:36,Debit Card,5002.02
ORD2381,CUST114,2022-01-19 06:09:30,Debit Card,2437.84
ORD2382,CUST133,2023-04-11 17:01:39,PayPal,1766.46
ORD2383,CUST176,2023-01-24 21:20:16,Debit Card,2347.57
ORD2384,CUST138,2024-11-14 22:47:22,Credit Card,4326.39
ORD2385,CUST125,2023-05-31 03:57:46,PayPal,4062.35
ORD2386,CUST195,2024-04-03 01:05:47,Credit Card,1293.17
ORD2387,CUST196,2023-06-21 21:19:11,PayPal,1439.71
ORD2388,CUST125,2024-02-22 20:19:38,Credit Card,8519.2
ORD2389,CUST192,2022-12-16 03:42:33,PayPal,5025.76
ORD2390,CUST127,2024-06-24 22:39:39,Debit Card,4685.6
ORD2391,CUST112,2024-01-07 19:38:15,Credit Card,2194.22
ORD2392,CUST141,2024-04-26 08:17:55,Credit Card,3650.12
ORD2393,CUST170,2023-08-06 21:15:29,PayPal,5009.65
ORD2394,CUST146,2024-05-10 05:21:15,Credit Card,4039.38
ORD2395,CUST128,2022-01-11 07:33:10,Credit Card,3489.43
ORD2396,CUST195,2023-04-29 23:10:05,Debit Card,6335.44
ORD2397,CUST102,2022-04-21 01:40:32,Credit Card,4742.22
ORD2398,CUST194,2022-08-14 22:29:54,Credit Card,6818.34
ORD2399,CUST105,2022-03-19 09:19:12,PayPal,1153.32
ORD2400,CUST168,2023-01-29 05:39:55,PayPal,2987.48
ORD2401,CUST158,2022-02-07 23:23:11,Credit Card,3211.55
ORD2402,CUST199,2024-02-02 00:11:16,Debit Card,2933.22
ORD2403,CUST114,2024-08-21 14:13:21,Debit Card,2415.43
ORD2404,CUST184,2024-10-08 10:51:12,Credit Card,3123.66
ORD2405,CUST185,2024-11-02 13:07:47,Debit Card,726.67
ORD2406,CUST128,2024-05-20 08:18:48,Debit Card,3664.83
ORD2407,CUST129,2024-02-02 08:32:15,Debit Card,2989.04
ORD2408,CUST171,2024-01-04 00:08:12,PayPal,2577.15
ORD2409,CUST158,2022-10-17 13:48:30,Debit Card,3886.47
ORD2410,CUST107,2022-09-24 08:22:16,PayPal,4838.78
ORD2411,CUST143,2022-11-03 14:17:45,PayPal,5593.17
ORD2412,CUST154,2023-12-27 00:10:44,Debit Card,1826.62
ORD2413,CUST185,2024-03-02 10:01:34,PayPal,2667.13
ORD2414,CUST100,2022-06-19 06:00:58,PayPal,1668.48
ORD2415,CUST189,2022-03-17 01:18:03,Credit Card,2352.35
ORD2416,CUST184,2023-07-13 07:45:50,PayPal,2078.29
ORD2417,CUST178,2023-09-15 17:43:14,PayPal,673.85
ORD2418,CUST106,2024-03-21 10:07:54,Credit Card,3244.01
ORD2419,CUST123,2022-06-04 06:48:17,Credit Card,3016.6
ORD2420,CUST128,2022-07-30 04:56:24,Debit Card,7420.89
ORD2421,CUST141,2023-12-11 21:28:40,PayPal,4872.26
ORD2422,CUST155,2023-01-05 11:27:26,Debit Card,2103.5
ORD2423,CUST110,2022-08-01 05:47:38,PayPal,937.89
ORD2424,CUST154,2022-12-25 19:19:12,Credit Card,4467.27
ORD2425,CUST110,2024-12-02 11:06:16,Credit Card,739.42
ORD2426,CUST178,2023-04-29 11:10:29,PayPal,4960.86
ORD2427,CUST170,2023-09-08 21:54:44,PayPal,2563.32
ORD2428,CUST102,2022-06-12 23:21:14,Debit Card,3452.21
ORD2429,CUST192,2024-11-18 16:23:45,Debit Card,2219.23
ORD2430,CUST143,2023-11-08 08:15:46,Credit Card,3043.75
ORD2431,CUST123,2024-05-24 15:13:51,Credit Card,2425.04
ORD2432,CUST169,2024-01-11 18:37:17,Credit Card,3617.39
ORD2433,CUST117,2022-10-30 09:24:05,Credit Card,6222.76
ORD2434,CUST176,2022-06-13 13:19:30,Credit Card,864.56
ORD2435,CUST145,2023-12-24 07:45:36,Debit Card,3367.8
ORD2436,CUST103,2022-01-15 15:12:53,PayPal,6839.67
ORD2437,CUST175,2024-11-26 02:43:51,Debit Card,2677.68
ORD2438,CUST155,2022-11-19 07:18:50,Credit Card,2572.45
ORD2439,CUST123,2023-08-03 02:22:08,Debit Card,3515.74
ORD2440,CUST168,2023-07-22 19:00:07,PayPal,1278.05
ORD2441,CUST189,2024-10-21 17:44:16,Debit Card,8974.27
ORD2442,CUST142,2023-03-29 10:07:07,Debit Card,616.61
ORD2443,CUST142,2023-02-21 09:58:19,Debit Card,3790.52
ORD2444,CUST104,2024-11-01 02:52:54,Credit Card,3392.95
ORD2445,CUST129,2023-10-16 08:18:15,Debit Card,4999.86
ORD2446,CUST118,2024-05-09 11:34:48,Debit Card,1875.76
ORD2447,CUST109,2022-09-15 05:46:59,PayPal,3369.19
ORD2448,CUST135,2023-10-02 22:04:04,Credit Card,1444.78
ORD2449,CUST177,2023-10-26 18:14:15,Debit Card,7147.7
ORD2450,CUST160,2024-09-07 23:28:19,Credit Card,5229.78
ORD2451,CUST197,2022-09-17 09:03:54,Credit Card,2771.67
ORD2452,CUST164,2022-02-26 21:58:06,Credit Card,310.25
ORD2453,CUST135,2022-01-16 23:33:28,Debit Card,2033.24
ORD2454,CUST158,2023-09-30 10:29:21,Credit Card,739.93
ORD2455,CUST155,2024-01-17 07:47:57,Debit Card,5410.59
ORD2456,CUST185,2023-12-13 06:22:55,Credit Card,3186.06
ORD2457,CUST184,2022-03-25 04:14:18,PayPal,2844.77
ORD2458,CUST140,2024-10-29 08:50:10,PayPal,4032.38
ORD2459,CUST149,2023-07-08 20:37:47,Debit Card,637.75
ORD2460,CUST124,2023-10-29 13:35:44,Debit Card,1403.04
ORD2461,CUST198,2022-12-04 02:35:23,PayPal,4718.26
ORD2462,CUST109,2024-03-08 19:21:02,Credit Card,2445.51
ORD2463,CUST152,2024-07-26 14:40:32,PayPal,612.87
ORD2464,CUST121,2022-01-26 13:11:53,Credit Card,3461.78
ORD2465,CUST171,2023-07-10 08:17:46,Credit Card,1266.02
ORD2466,CUST129,2023-01-15 14:28:33,Credit Card,3197.18
ORD2467,CUST105,2023-05-18 23:34:15,Credit Card,4992.72
ORD2468,CUST158,2024-07-29 09:14:25,PayPal,4084.5
ORD2469,CUST198,2024-05-11 11:57:38,Debit Card,3146.4
ORD2470,CUST126,2024-04-02 06:57:09,Debit Card,2256.81
ORD2471,CUST103,2023-08-19 04:22:32,Credit Card,3562.86
ORD2472,CUST110,2024-11-02 03:38:44,Credit Card,1464.6
ORD2473,CUST177,2024-02-16 01:52:07,Credit Card,2953.31
ORD2474,CUST181,2024-09-12 20:00:12,Credit Card,1552.67
ORD2475,CUST149,2022-10-04 17:31:35,Credit Card,1133.91
ORD2476,CUST196,2024-08-14 13:05:37,Debit Card,4734.58
ORD2477,CUST165,2024-08-23 19:51:28,Credit Card,5101.3
ORD2478,CUST109,2023-08-25 14:08:31,Credit Card,7677.44
ORD2479,CUST180,2024-02-02 16:44:33,PayPal,847.42
ORD2480,CUST168,2024-07-14 15:18:32,Credit Card,1734.44
ORD2481,CUST152,2022-11-22 13:03:19,Credit Card,1547.49
ORD2482,CUST102,2022-03-14 13:22:26,Credit Card,1883.2
ORD2483,CUST146,2023-01-27 10:35:00,Debit Card,1536.47
ORD2484,CUST168,2024-11-23 07:35:08,Credit Card,3913.32
ORD2485,CUST101,2022-09-04 22:49:16,Credit Card,6545.6
ORD2486,CUST112,2023-07-25 16:19:22,Credit Card,4136.91
ORD2487,CUST106,2023-06-02 05:46:34,Credit Card,2369.08
ORD2488,CUST193,2024-09-21 19:09:55,Debit Card,3403.57
ORD2489,CUST134,2022-02-08 19:13:35,PayPal,3136.38
ORD2490,CUST123,2023-10-17 09:04:41,Credit Card,5300.21
ORD2491,CUST174,2022-05-08 12:41:07,PayPal,1553.19
ORD2492,CUST133,2023-03-21 23:48:52,Debit Card,1563.36
ORD2493,CUST199,2024-04-10 20:03:30,PayPal,1985.59
ORD2494,CUST160,2024-06-04 12:24:53,Credit Card,4756.02
ORD2495,CUST169,2023-02-20 23:19:15,PayPal,1199.02
ORD2496,CUST116,2022-10-27 11:33:54,PayPal,5815.2
ORD2497,CUST199,2022-10-04 03:37:33,Debit Card,550.08
ORD2498,CUST185,2022-04-10 22:29:53,PayPal,3801.34
ORD2499,CUST147,2022-04-22 02:39:41,Credit Card,3432.17
ORD2500,CUST164,2022-07-30 11:10:18,Debit Card,6064.3
ORD2501,CUST135,2023-11-13 04:26:36,Debit Card,5264.8
ORD2502,CUST143,2022-07-22 18:53:23,PayPal,1018.83
ORD2503,CUST134,2024-07-28 22:31:54,PayPal,2283.04
ORD2504,CUST135,2022-01-07 15:00:37,Debit Card,3983.15
ORD2505,CUST190,2022-03-23 20:42:44,Credit Card,5701.51
ORD2506,CUST125,2022-06-11 16:52:58,PayPal,2096.45
ORD2507,CUST181,2022-11-08 10:36:57,Debit Card,1106.9
ORD2508,CUST102,2023-05-19 04:17:49,PayPal,4237.97
ORD2509,CUST155,2022-11-30 00:29:22,Debit Card,3478.96
ORD2510,CUST125,2023-02-15 00:41:38,PayPal,2476.25
ORD2511,CUST168,2024-10-05 23:46:16,Credit Card,2235.17
ORD2512,CUST165,2023-04-03 23:16:46,Debit Card,3414.03
ORD2513,CUST198,2022-10-17 20:11:12,PayPal,3797.25
ORD2514,CUST114,2024-10-10 08:52:18,Credit Card,2152.92
ORD2515,CUST117,2022-03-04 02:06:14,PayPal,1138.17
ORD2516,CUST177,2023-06-28 22:15:19,PayPal,7909.17
ORD2517,CUST178,2024-03-18 15:20:30,Debit Card,6837.97
ORD2518,CUST181,2022-11-26 06:58:47,PayPal,4293.99
ORD2519,CUST181,2023-12-08 15:10:53,Debit Card,3053.82
ORD2520,CUST168,2023-08-17 20:41:12,PayPal,776.84
ORD2521,CUST199,2022-12-05 01:19:11,Debit Card,7255.23
ORD2522,CUST107,2022-04-16 11:45:01,Debit Card,3675.77
ORD2523,CUST159,2023-11-17 15:15:59,Debit Card,1426.31
ORD2524,CUST123,2024-09-29 10:00:39,PayPal,3102.67
ORD2525,CUST172,2023-04-26 18:53:39,PayPal,291.41
ORD2526,CUST152,2023-08-22 08:12:43,Credit Card,4193.18
ORD2527,CUST136,2022-08-03 08:31:59,PayPal,3690.61
ORD2528,CUST105,2022-01-27 13:17:28,Credit Card,7118.73
ORD2529,CUST146,2023-11-30 06:20:36,Credit Card,1009.69
ORD2530,CUST133,2024-05-24 12:36:09,Credit Card,4043.5
ORD2531,CUST132,2023-01-02 02:24:32,Credit Card,7216.47
ORD2532,CUST118,2022-08-30 14:22:02,Debit Card,3796.94
ORD2533,CUST101,2024-08-16 17:02:22,PayPal,1809.4
ORD2534,CUST153,2023-02-23 16:51:01,PayPal,3508.59
ORD2535,CUST105,2023-04-19 22:42:52,Credit Card,885.82
ORD2536,CUST111,2024-02-15 03:33:01,PayPal,822.19
ORD2537,CUST175,2023-09-13 17:20:04,Debit Card,4370.7
ORD2538,CUST149,2024-10-22 13:45:24,PayPal,1196.31
ORD2539,CUST140,2023-03-24 00:22:34,Credit Card,3361.53
ORD2540,CUST124,2023-06-20 00:48:05,Credit Card,4873.55
ORD2541,CUST119,2024-10-10 22:50:53,PayPal,2364.4
ORD2542,CUST186,2024-05-08 22:10:24,Debit Card,2835.81
ORD2543,CUST161,2023-11-11 11:52:16,Debit Card,8991.99
ORD2544,CUST128,2023-08-12 11:18:04,PayPal,3590.54
ORD2545,CUST185,2023-01-26 04:08:54,PayPal,2536.07
ORD2546,CUST109,2023-09-07 05:34:58,PayPal,4837.43
ORD2547,CUST175,2023-06-29 01:50:05,Credit Card,3499.78
ORD2548,CUST139,2024-06-26 12:49:05,Debit Card,535.48
ORD2549,CUST192,2023-09-15 21:42:58,Credit Card,2532.26
ORD2550,CUST197,2023-06-23 13:05:12,Debit Card,5333.71
ORD2551,CUST190,2023-10-04 22:28:25,PayPal,3489.45
ORD2552,CUST101,2022-11-24 12:41:20,Debit Card,4246.38
ORD2553,CUST114,2022-08-16 20:29:01,Credit Card,2505.33
ORD2554,CUST177,2023-10-01 04:06:19,PayPal,1201.22
ORD2555,CUST146,2022-11-09 22:22:33,Debit Card,5016.3
ORD2556,CUST145,2024-02-09 11:49:15,PayPal,491.42
ORD2557,CUST186,2022-11-27 05:25:16,Credit Card,1694.35
ORD2558,CUST125,2024-09-30 09:36:07,PayPal,6552.46
ORD2559,CUST190,2022-12-04 01:37:59,PayPal,2820.6
ORD2560,CUST139,2024-03-12 23:43:13,Credit Card,3218.66
ORD2561,CUST140,2024-12-16 18:18:35,Debit Card,1024.13
ORD2562,CUST167,2024-02-21 21:38:47,PayPal,5120.91
ORD2563,CUST114,2022-11-27 21:37:45,PayPal,5544.78
ORD2564,CUST174,2023-03-02 20:15:11,PayPal,4309.55
ORD2565,CUST180,2024-04-27 00:23:47,Credit Card,1776.63
ORD2566,CUST160,2022-03-05 18:47:08,Credit Card,3821.21
ORD2567,CUST172,2022-06-30 12:27:31,PayPal,5085.46
ORD2568,CUST143,2023-08-26 01:35:58,Credit Card,1937.02
ORD2569,CUST160,2024-01-28 02:16:54,Credit Card,3151.07
ORD2570,CUST161,2023-06-08 10:36:39,PayPal,4723.18
ORD2571,CUST100,2022-10-09 00:38:46,Debit Card,3666.76
ORD2572,CUST178,2022-11-08 19:43:34,Debit Card,2663.0
ORD2573,CUST131,2023-03-05 08:34:54,Credit Card,2225.36
ORD2574,CUST154,2024-09-19 08:59:54,Debit Card,1982.09
ORD2575,CUST185,2024-05-19 04:02:50,PayPal,4189.49
ORD2576,CUST184,2023-11-08 02:02:24,PayPal,1627.21
ORD2577,CUST130,2023-07-20 11:07:19,Credit Card,4555.85
ORD2578,CUST150,2024-06-17 04:14:06,Debit Card,7329.67
ORD2579,CUST179,2022-11-06 05:01:58,Debit Card,4089.78
ORD2580,CUST131,2023-11-28 13:37:54,PayPal,4287.63
ORD2581,CUST160,2024-07-20 02:32:31,Credit Card,3091.73
ORD2582,CUST167,2022-10-21 19:49:28,Credit Card,2093.33
ORD2583,CUST191,2023-05-11 15:45:03,Debit Card,495.97
ORD2584,CUST106,2022-01-16 08:04:39,Credit Card,5659.24
ORD2585,CUST198,2022-05-12 13:10:09,Debit Card,2734.75
ORD2586,CUST146,2022-02-16 07:07:21,Credit Card,6116.14
ORD2587,CUST115,2022-07-09 17:02:20,PayPal,900.97
ORD2588,CUST171,2024-04-25 09:32:56,Credit Card,6708.63
ORD2589,CUST159,2024-02-04 15:07:24,Credit Card,3395.94
ORD2590,CUST192,2023-05-04 14:45:09,Debit Card,3112.62
ORD2591,CUST142,2023-04-07 03:37:46,PayPal,2006.94
ORD2592,CUST106,2024-11-22 10:09:19,PayPal,2434.56
ORD2593,CUST105,2023-11-23 20:47:16,PayPal,5640.62
ORD2594,CUST144,2023-02-25 20:42:28,Debit Card,2716.39
ORD2595,CUST175,2023-01-10 02:33:32,PayPal,2364.07
ORD2596,CUST168,2023-06-03 09:45:07,Credit Card,836.36
ORD2597,CUST174,2022-03-29 12:49:32,Credit Card,5423.25
ORD2598,CUST182,2023-01-29 09:51:49,Credit Card,2496.38
ORD2599,CUST125,2022-06-12 10:33:53,Credit Card,4443.62
ORD2600,CUST119,2024-05-04 22:43:00,PayPal,2583.45
ORD2601,CUST155,2023-06-26 16:47:23,PayPal,2707.25
ORD2602,CUST166,2022-11-05 09:58:38,PayPal,3378.33
ORD2603,CUST154,2024-08-10 06:34:19,Credit Card,3939.92
ORD2604,CUST146,2024-11-01 23:31:18,Credit Card,2908.55
ORD2605,CUST141,2022-04-03 00:49:03,Debit Card,875.48
ORD2606,CUST172,2023-08-25 02:20:26,Debit Card,2517.74
ORD2607,CUST174,2023-09-10 07:56:15,Debit Card,4619.78
ORD2608,CUST159,2024-03-14 02:02:30,PayPal,1652.18
ORD2609,CUST126,2024-08-18 13:07:45,Debit Card,1192.04
ORD2610,CUST118,2022-09-09 11:00:02,Credit Card,4090.36
