CustomerID,OrderDate,PaymentMethod,OrderTotal
CUST123,2023-12-17 03:38:28,Debit Card,3863.44
CUST155,2025-02-03 16:34:23,Credit Card,2388.1
CUST194,2025-07-25 21:34:33,Debit Card,5579.38
CUST125,2024-04-28 00:22:00,Credit Card,3840.1
CUST154,2024-09-04 21:27:06,Credit Card,1798.5
CUST190,2024-09-08 02:05:29,Credit Card,3516.15
CUST135,2024-07-12 16:34:54,PayPal,6473.5
CUST108,2023-02-06 21:18:28,Debit Card,3132.89
CUST168,2023-01-05 17:32:24,Credit Card,1078.39
CUST141,2024-10-04 17:57:12,Credit Card,3402.3
CUST114,2024-03-31 09:51:20,Credit Card,14655.3
CUST162,2025-07-23 05:37:27,Debit Card,2402.99
CUST181,2023-09-29 13:32:26,Credit Card,8541.44
CUST149,2024-04-11 08:27:10,Debit Card,6349.6
CUST175,2023-07-24 14:22:57,Credit Card,927.3
CUST145,2025-08-20 06:46:58,Apple Pay,4835.63
CUST179,2023-01-25 17:11:44,Credit Card,5479.58
CUST186,2024-11-18 15:19:27,PayPal,2786.42
CUST138,2024-01-10 23:24:43,Google Pay,8794.5
CUST175,2025-05-20 16:07:40,Credit Card,1049.4
CUST117,2024-01-15 15:57:39,Credit Card,4847.7
CUST130,2023-06-03 21:26:51,Credit Card,2995.36
CUST123,2024-03-11 10:23:13,Credit Card,9498.5
CUST118,2025-06-20 04:36:31,Debit Card,6135.53
CUST153,2023-11-26 23:11:34,Debit Card,5605.6
CUST173,2023-02-03 01:17:11,Credit Card,2209.9
CUST123,2025-08-22 03:09:58,Debit Card,12476.2
CUST168,2024-01-01 08:37:05,PayPal,457.05
CUST182,2023-05-30 14:05:01,Google Pay,5076.85
CUST122,2025-08-29 15:48:46,Debit Card,5500.77
CUST162,2025-05-15 17:37:05,Credit Card,2733.65
CUST123,2024-02-13 11:53:00,Credit Card,11347.46
CUST157,2024-05-17 11:00:10,Debit Card,3108.6
CUST145,2024-04-11 15:50:18,Afterpay,1624.87
CUST162,2023-11-16 10:44:51,Credit Card,4483.86
CUST149,2025-05-30 15:35:44,Afterpay,1971.73
CUST164,2025-03-08 14:43:46,PayPal,2229.36
CUST152,2024-09-28 16:55:18,PayPal,11507.56
CUST153,2023-09-12 14:36:31,PayPal,4426.4
CUST156,2025-04-29 19:45:44,Debit Card,7294.1
CUST110,2024-09-01 23:24:18,Debit Card,4617.8
CUST197,2025-07-04 10:22:29,Credit Card,3503.95
CUST104,2024-11-27 04:47:00,Credit Card,5112.8
CUST168,2025-08-10 13:18:25,Credit Card,5935.6
CUST199,2024-10-02 19:46:16,Debit Card,5174.4
CUST195,2024-08-16 06:34:27,PayPal,3076.7
CUST163,2023-12-15 11:55:55,Debit Card,3945.61
CUST114,2023-05-10 01:32:24,Debit Card,6060.79
CUST134,2023-07-21 22:21:51,PayPal,5888.3
CUST146,2025-06-17 03:22:59,Debit Card,1346.63
CUST196,2024-05-06 01:36:36,Credit Card,6266.7
CUST192,2024-12-30 01:35:40,Credit Card,1281.58
CUST127,2023-09-14 04:21:51,Afterpay,10329.0
CUST113,2025-08-25 15:12:53,PayPal,2888.6
CUST183,2024-05-09 19:07:47,PayPal,5227.82
CUST138,2025-07-25 17:44:32,Apple Pay,4130.49
CUST104,2024-01-28 20:57:14,Credit Card,6044.5
CUST144,2023-11-26 06:14:45,Apple Pay,3197.7
CUST111,2025-08-18 08:46:39,Credit Card,6213.88
CUST115,2025-07-24 13:47:11,PayPal,7147.77
CUST130,2023-09-08 18:56:26,Credit Card,2137.25
CUST194,2025-04-14 06:39:34,Debit Card,4951.84
CUST144,2025-02-17 03:39:07,Apple Pay,734.8
CUST178,2025-04-30 09:29:08,Debit Card,15065.58
CUST121,2024-03-23 04:20:17,Debit Card,3492.5
CUST126,2025-07-10 08:37:14,Apple Pay,5164.5
CUST107,2023-07-17 04:54:03,Debit Card,6296.4
CUST168,2025-08-15 12:27:49,Credit Card,2080.39
CUST168,2025-06-17 02:10:19,Credit Card,17142.97
CUST190,2023-08-24 05:28:24,Credit Card,1617.38
CUST173,2023-11-05 10:54:12,Credit Card,2481.6
CUST165,2023-08-25 05:43:42,Afterpay,4232.69
CUST186,2024-01-26 18:42:01,Apple Pay,1906.94
CUST117,2023-07-29 09:26:23,Afterpay,6014.13
CUST152,2023-08-18 19:11:52,Google Pay,6497.7
CUST135,2024-11-11 10:53:12,Apple Pay,2800.6
CUST116,2025-06-16 07:35:19,PayPal,6875.77
CUST116,2023-12-21 21:55:24,Credit Card,6773.68
CUST191,2023-08-28 09:08:15,Credit Card,7804.71
CUST131,2023-06-29 03:22:15,PayPal,1596.73
CUST186,2024-12-04 07:02:49,Credit Card,3030.46
CUST118,2023-06-10 23:09:20,Debit Card,4409.85
CUST134,2024-04-02 20:01:32,Debit Card,1967.17
CUST148,2023-10-30 21:31:10,Debit Card,4703.61
CUST181,2023-06-23 23:54:34,PayPal,2929.31
CUST198,2024-09-16 10:11:20,Credit Card,5056.7
CUST165,2023-10-28 09:20:13,PayPal,7282.0
CUST188,2023-05-20 06:22:09,Google Pay,4395.6
CUST147,2025-05-20 08:46:10,Debit Card,807.49
CUST162,2023-07-08 07:42:35,Credit Card,4875.62
CUST100,2023-11-09 05:41:10,Apple Pay,7125.91
CUST193,2024-07-13 11:26:40,Credit Card,4122.8
CUST158,2023-09-11 13:10:32,Debit Card,6927.18
CUST189,2024-04-20 09:15:37,Credit Card,1372.8
CUST108,2024-10-03 16:12:08,PayPal,1152.8
CUST150,2023-12-16 12:22:13,Credit Card,5654.37
CUST154,2024-12-09 19:48:59,Apple Pay,2637.8
CUST163,2024-06-28 10:29:44,Credit Card,2487.9
CUST136,2023-03-08 05:49:43,Credit Card,4066.7
CUST173,2023-08-04 07:37:50,Credit Card,1196.12
CUST162,2024-03-19 06:49:44,PayPal,3581.6
CUST187,2024-07-02 03:33:23,PayPal,2986.35
CUST105,2023-08-09 00:06:49,Credit Card,13013.3
CUST158,2023-04-26 23:35:33,Credit Card,4738.8
CUST120,2023-03-10 22:20:23,Credit Card,11293.23
CUST100,2023-09-09 23:41:12,Afterpay,3058.04
CUST154,2025-06-07 18:14:53,Credit Card,12529.15
CUST188,2023-04-02 04:13:35,Google Pay,8387.27
CUST183,2023-09-13 21:20:48,Credit Card,3384.7
CUST135,2024-08-19 05:41:54,Credit Card,1510.3
CUST146,2023-07-14 00:45:55,Credit Card,7658.2
CUST147,2023-12-14 06:10:08,PayPal,8679.0
CUST183,2023-04-08 21:33:52,Credit Card,1921.7
CUST150,2023-08-25 11:57:14,Debit Card,6312.6
CUST192,2023-04-18 05:38:29,PayPal,2206.6
CUST129,2023-10-29 08:17:49,Credit Card,9863.44
CUST111,2023-12-25 20:19:25,PayPal,14716.46
CUST100,2023-01-21 15:33:01,Credit Card,2765.4
CUST109,2023-10-07 10:44:25,Credit Card,6609.11
CUST128,2025-02-22 07:55:27,Debit Card,4748.77
CUST156,2025-04-24 06:27:08,Credit Card,4947.8
CUST189,2023-10-28 04:43:41,Credit Card,7426.1
CUST115,2023-03-14 21:05:46,Afterpay,7562.5
CUST154,2025-05-15 09:23:20,PayPal,12726.27
CUST161,2023-03-10 02:10:38,Credit Card,4251.03
CUST149,2024-03-28 05:13:10,Credit Card,2107.6
CUST113,2023-03-14 05:34:05,Credit Card,8794.5
CUST147,2024-02-10 20:24:44,Google Pay,13962.3
CUST117,2023-05-31 05:12:39,Credit Card,4837.8
CUST196,2024-01-18 10:54:08,Apple Pay,5676.2
CUST182,2024-10-31 13:32:42,Afterpay,1402.5
CUST118,2024-01-21 05:16:36,Credit Card,5331.65
CUST172,2024-01-08 11:46:48,Credit Card,5664.22
CUST183,2024-01-16 20:07:43,Credit Card,4912.15
CUST144,2025-08-22 01:43:53,PayPal,2732.58
CUST180,2025-08-01 19:50:28,PayPal,4175.6
CUST152,2023-11-16 21:44:23,Debit Card,9122.3
CUST156,2024-04-26 17:29:23,Apple Pay,6800.85
CUST111,2023-01-27 08:53:55,Google Pay,1232.62
CUST117,2024-02-06 15:54:31,PayPal,8720.61
CUST175,2023-12-15 16:35:27,PayPal,1830.62
CUST144,2023-12-16 15:00:51,Afterpay,7307.3
CUST140,2024-01-14 07:41:48,PayPal,5288.8
CUST131,2024-10-27 09:28:10,Credit Card,4615.6
CUST110,2024-05-27 23:05:16,Credit Card,1581.76
CUST176,2023-01-18 20:40:36,Debit Card,6669.3
CUST177,2025-07-24 00:07:54,Credit Card,272.8
CUST188,2023-06-10 04:47:03,Credit Card,4407.82
CUST184,2023-05-13 07:17:33,Apple Pay,3044.8
CUST126,2025-06-13 02:27:00,Debit Card,3463.9
CUST165,2023-11-04 12:32:31,Credit Card,3572.8
CUST150,2023-02-20 01:44:05,Credit Card,4835.6
CUST106,2025-01-25 08:49:10,PayPal,2978.33
CUST130,2023-08-20 11:58:37,Debit Card,10335.6
CUST114,2024-05-07 17:48:40,Credit Card,6671.5
CUST181,2023-08-12 05:09:25,Debit Card,9213.33
CUST167,2024-02-25 23:31:34,Google Pay,1018.6
CUST101,2024-03-24 23:13:11,Afterpay,7692.3
CUST140,2023-07-30 06:45:46,Credit Card,1686.3
CUST172,2023-09-02 06:38:27,Credit Card,6561.5
CUST169,2024-11-08 01:43:59,PayPal,4450.6
CUST197,2023-03-08 10:33:28,Debit Card,3951.2
CUST198,2025-04-17 09:08:30,Credit Card,2686.2
CUST175,2023-06-20 06:25:08,Credit Card,1405.8
CUST133,2025-03-27 22:43:15,Credit Card,1872.38
CUST107,2024-06-04 05:13:01,Google Pay,18035.6
CUST150,2023-11-09 03:06:57,Debit Card,3215.06
CUST180,2023-10-01 01:45:36,PayPal,3286.8
CUST198,2023-10-26 00:31:54,Credit Card,15832.3
CUST189,2024-03-21 07:16:33,Credit Card,1587.3
CUST181,2023-11-06 13:06:54,Debit Card,3541.1
CUST178,2024-06-11 23:50:52,Credit Card,8020.1
CUST110,2024-06-06 00:42:38,Credit Card,4277.43
CUST165,2024-07-27 06:53:09,Google Pay,9155.58
CUST119,2025-06-14 08:29:52,Debit Card,9313.82
CUST150,2023-01-20 03:30:26,Debit Card,3406.7
CUST197,2025-01-09 02:01:59,Apple Pay,11563.32
CUST187,2025-03-08 03:32:22,Debit Card,1951.4
CUST139,2025-04-14 15:03:16,PayPal,1965.02
CUST193,2024-07-27 19:40:29,Afterpay,3905.45
CUST130,2025-07-16 12:08:47,Credit Card,1809.5
CUST111,2023-11-10 10:10:20,Google Pay,8408.4
CUST114,2023-05-25 22:04:40,Debit Card,5675.37
CUST177,2025-02-08 10:37:35,Credit Card,1599.31
CUST185,2025-08-11 07:48:09,PayPal,6462.91
CUST194,2024-06-29 02:09:52,Credit Card,5857.64
CUST101,2023-06-19 17:23:32,PayPal,1478.4
CUST189,2023-12-29 20:53:56,Credit Card,8012.34
CUST163,2025-05-11 21:16:11,Afterpay,1699.5
CUST166,2023-07-13 19:54:02,Debit Card,7495.14
CUST192,2023-01-04 06:04:46,Credit Card,5937.8
CUST147,2023-05-04 09:30:15,Credit Card,3407.8
CUST199,2023-10-08 19:45:50,Apple Pay,4884.36
CUST193,2025-06-10 02:23:14,Google Pay,1977.26
CUST198,2023-11-12 16:27:22,Google Pay,15136.08
CUST142,2023-08-13 06:30:07,Apple Pay,2612.5
CUST134,2024-02-06 16:43:37,Debit Card,10450.72
CUST133,2023-11-25 12:50:27,PayPal,7636.44
CUST173,2024-06-20 14:14:52,Debit Card,5351.6
CUST163,2025-03-22 18:55:44,Debit Card,3517.8
CUST146,2023-05-02 09:05:14,Credit Card,8389.04
CUST172,2025-02-22 20:55:36,Credit Card,1834.8
CUST120,2025-07-31 19:57:41,Credit Card,7191.34
CUST113,2023-01-22 17:06:07,Google Pay,2301.92
CUST186,2024-08-06 19:38:54,PayPal,5985.76
CUST129,2023-04-01 18:52:36,PayPal,4911.84
CUST100,2025-05-05 13:32:24,Credit Card,1586.06
CUST101,2024-11-28 19:17:38,Credit Card,3698.57
CUST160,2024-11-03 12:23:09,Credit Card,7972.67
CUST119,2025-06-11 07:15:11,Credit Card,4682.43
CUST104,2025-04-27 19:30:07,Debit Card,13923.64
CUST191,2025-05-29 14:23:55,PayPal,10334.5
CUST153,2023-08-17 05:48:07,Credit Card,5929.33
CUST131,2024-03-02 21:16:57,Credit Card,5907.55
CUST192,2023-02-16 05:59:51,Credit Card,2417.8
CUST109,2023-07-24 05:06:54,Debit Card,2350.73
CUST115,2024-11-20 00:22:42,Debit Card,3726.58
CUST106,2024-11-20 11:06:59,Credit Card,9878.69
CUST166,2024-01-14 21:37:12,Afterpay,18765.0
CUST151,2023-07-05 18:14:41,Credit Card,10157.4
CUST159,2025-05-01 02:06:52,Apple Pay,2582.8
CUST199,2024-07-07 20:29:40,Apple Pay,2826.96
CUST141,2024-09-27 05:50:00,Credit Card,10751.57
CUST158,2024-03-16 17:48:56,Credit Card,5715.6
CUST125,2024-08-15 14:10:13,Credit Card,965.8
CUST138,2024-12-23 00:25:33,PayPal,6653.9
CUST131,2023-11-11 10:00:38,Debit Card,9860.17
CUST175,2024-12-21 18:25:04,Afterpay,11653.4
CUST198,2023-02-03 02:14:48,PayPal,3195.5
CUST193,2024-09-03 08:34:17,Google Pay,14216.4
CUST197,2024-04-07 04:51:16,PayPal,7405.2
CUST119,2023-10-16 18:19:16,Credit Card,10278.4
CUST152,2024-06-06 23:49:08,Credit Card,8591.19
CUST169,2024-04-20 11:26:23,Credit Card,6882.94
CUST188,2024-11-12 23:45:31,Apple Pay,4161.3
CUST142,2023-03-25 05:12:41,Credit Card,3075.6
CUST184,2024-04-21 18:32:49,Credit Card,10233.47
CUST194,2023-09-05 12:05:48,PayPal,3845.6
CUST113,2024-11-11 17:48:19,Credit Card,6205.1
CUST130,2023-02-25 00:08:27,Credit Card,9862.84
CUST107,2024-09-21 12:51:23,Afterpay,1026.05
CUST118,2023-12-25 06:01:42,PayPal,6464.7
CUST111,2025-08-24 22:44:12,Credit Card,3297.8
CUST129,2023-06-15 12:51:09,Google Pay,7876.0
CUST166,2025-07-26 22:55:26,Credit Card,10057.3
CUST147,2023-02-07 02:10:21,Debit Card,8680.3
CUST195,2024-04-22 10:02:11,Credit Card,4978.71
CUST112,2023-02-18 23:47:37,Debit Card,6100.6
CUST181,2024-06-10 04:37:21,Apple Pay,2348.5
CUST109,2023-09-29 02:41:54,Debit Card,3812.6
CUST107,2025-08-22 11:57:01,Credit Card,5385.6
CUST116,2024-02-04 19:52:03,Credit Card,2967.8
CUST133,2024-11-23 07:18:49,Apple Pay,5439.5
CUST150,2024-05-23 09:45:34,PayPal,13508.85
CUST194,2025-01-01 19:56:39,Credit Card,3142.5
CUST157,2023-10-05 01:07:50,Credit Card,6560.32
CUST109,2024-10-05 03:32:03,Google Pay,3350.6
CUST117,2023-05-28 22:00:32,PayPal,7228.1
CUST174,2023-07-03 05:15:02,Credit Card,2522.3
CUST113,2023-09-06 23:11:11,Credit Card,8632.39
CUST159,2024-04-08 10:21:28,Credit Card,2637.8
CUST115,2023-08-06 11:40:46,Debit Card,6807.12
CUST198,2023-09-15 20:05:46,Credit Card,1415.7
CUST139,2023-08-01 15:39:01,Debit Card,2421.23
CUST115,2023-04-02 12:35:41,Credit Card,3692.7
CUST187,2025-08-28 12:39:04,Credit Card,5856.4
CUST190,2024-02-05 17:53:18,PayPal,3516.7
CUST105,2023-10-22 22:59:57,Credit Card,3226.3
CUST141,2025-08-13 18:21:26,Credit Card,3627.8
CUST191,2023-07-17 01:51:00,Credit Card,2305.36
CUST145,2023-05-08 01:39:59,Credit Card,6120.4
CUST106,2024-03-14 05:40:36,PayPal,7008.31
CUST133,2024-01-01 03:17:18,Apple Pay,5166.7
CUST122,2023-04-18 14:27:14,Credit Card,4312.9
CUST151,2024-07-12 04:16:23,Apple Pay,2142.8
CUST171,2024-09-27 18:32:46,PayPal,7583.4
CUST131,2024-03-26 00:28:34,Credit Card,9060.45
CUST113,2025-08-24 01:49:23,Apple Pay,4764.8
CUST117,2024-11-03 21:28:00,Credit Card,6298.47
CUST107,2023-02-08 21:06:42,Apple Pay,10892.2
CUST128,2025-01-23 04:59:11,Credit Card,5339.4
CUST151,2024-11-13 16:25:12,Credit Card,4505.6
CUST180,2024-08-17 07:45:03,Google Pay,5603.84
CUST110,2024-11-27 12:13:17,Debit Card,3450.56
CUST133,2023-07-12 10:09:11,Google Pay,8133.4
CUST109,2024-07-07 04:45:28,Credit Card,4163.13
CUST108,2023-08-25 02:10:38,Credit Card,4322.79
CUST182,2023-08-31 01:35:18,Credit Card,10305.25
CUST116,2023-04-08 13:03:36,Credit Card,7308.26
CUST142,2023-04-18 17:49:16,Credit Card,2669.01
CUST159,2024-02-21 08:39:58,Credit Card,6715.7
CUST173,2024-06-11 23:57:01,Credit Card,4884.51
CUST192,2023-02-11 15:54:19,Credit Card,3555.2
CUST103,2023-11-20 23:51:42,Credit Card,2636.7
CUST154,2023-09-01 12:36:28,Credit Card,7346.99
CUST127,2025-04-20 19:02:20,Google Pay,8397.33
CUST135,2023-02-25 00:41:19,Credit Card,6520.82
CUST119,2023-09-19 00:21:59,Credit Card,3072.1
CUST179,2025-02-23 14:42:43,Debit Card,5172.82
CUST182,2023-03-06 07:52:00,Credit Card,2382.6
CUST152,2025-05-20 09:15:49,Google Pay,5935.6
CUST161,2023-06-16 19:52:15,Credit Card,8127.43
CUST135,2025-03-14 07:46:42,Credit Card,4724.5
CUST153,2024-10-07 10:23:30,Credit Card,1760.0
CUST167,2024-09-09 09:13:45,Credit Card,3832.98
CUST169,2023-12-27 00:49:41,PayPal,9583.7
CUST148,2024-01-13 13:46:45,PayPal,1499.21
CUST145,2024-03-17 03:16:10,Debit Card,13317.23
CUST162,2025-08-15 01:03:02,Credit Card,5887.9
CUST172,2025-01-10 09:02:01,Debit Card,7188.5
CUST149,2025-08-21 23:44:41,Credit Card,9706.99
CUST103,2024-03-05 13:43:37,Credit Card,4427.5
CUST128,2024-07-07 17:25:11,Credit Card,7162.54
CUST199,2024-04-02 12:32:52,Credit Card,7749.5
CUST160,2023-06-21 20:24:26,Debit Card,6407.5
CUST198,2025-08-01 21:31:03,Debit Card,2801.7
CUST129,2024-06-16 23:50:28,Afterpay,9555.96
CUST112,2023-01-30 11:23:20,Credit Card,9115.12
CUST130,2023-03-25 13:28:31,Credit Card,9647.44
CUST194,2023-09-06 18:14:06,Credit Card,4080.64
CUST128,2025-03-29 11:40:17,Debit Card,1194.6
CUST149,2024-03-01 20:08:17,Credit Card,1820.5
CUST122,2024-06-19 01:21:50,Credit Card,5967.15
CUST175,2024-06-14 16:27:51,Credit Card,7442.6
CUST194,2025-06-24 21:26:29,PayPal,4571.08
CUST175,2024-12-16 09:23:15,Credit Card,2032.8
CUST189,2023-01-18 08:41:24,Credit Card,3645.27
CUST172,2025-05-09 22:16:24,Debit Card,6484.5
CUST172,2025-08-28 20:53:31,Google Pay,7169.84
CUST163,2023-09-08 06:21:18,Debit Card,2286.49
CUST122,2024-05-09 18:58:12,Debit Card,9378.07
CUST111,2023-09-29 22:58:55,Credit Card,13031.7
CUST177,2023-07-30 16:39:35,Credit Card,2010.8
CUST167,2023-06-30 19:18:32,Debit Card,3174.6
CUST142,2023-05-23 18:24:29,Google Pay,6218.3
CUST125,2025-06-17 03:26:33,Apple Pay,6788.76
CUST143,2023-11-01 13:15:27,PayPal,8125.37
CUST141,2025-03-25 00:56:33,Credit Card,6206.2
CUST118,2024-10-12 07:27:17,Debit Card,1779.8
CUST118,2023-09-18 09:55:32,PayPal,223.75
CUST167,2023-11-25 01:38:38,Apple Pay,9957.2
CUST109,2024-01-13 13:58:31,Credit Card,3368.2
CUST184,2025-06-02 07:17:45,Credit Card,5778.45
CUST112,2025-03-11 04:26:37,Credit Card,15317.29
CUST141,2024-06-06 15:29:05,Credit Card,2635.6
CUST120,2025-01-19 09:20:08,PayPal,3833.5
CUST155,2025-08-27 02:51:07,PayPal,4115.81
CUST162,2024-01-20 11:17:31,Debit Card,12957.15
CUST122,2024-07-27 13:20:07,PayPal,8353.4
CUST171,2024-05-12 16:20:51,PayPal,9238.15
CUST178,2024-08-27 06:57:57,PayPal,11867.92
CUST128,2025-07-23 13:48:55,PayPal,4386.34
CUST122,2023-11-15 15:40:34,Credit Card,1775.4
CUST193,2023-02-09 20:20:51,PayPal,1592.8
CUST116,2023-02-27 10:59:01,Credit Card,3517.8
CUST100,2025-08-26 14:27:56,Google Pay,2042.7
CUST173,2025-01-12 21:33:27,Credit Card,831.93
CUST198,2023-08-18 22:51:17,Afterpay,3277.22
CUST104,2024-11-26 06:18:10,Credit Card,5384.5
CUST140,2024-04-30 04:24:13,Google Pay,3756.5
CUST178,2025-05-31 08:16:54,Credit Card,4726.7
CUST172,2023-11-06 10:54:57,Credit Card,3988.15
CUST163,2023-08-31 02:18:36,Credit Card,6400.64
CUST195,2025-06-13 22:19:56,Credit Card,2910.6
CUST144,2025-07-04 00:58:37,Afterpay,4945.6
CUST121,2024-04-09 03:31:09,Debit Card,6273.98
CUST111,2024-05-14 12:26:46,Apple Pay,2899.69
CUST185,2023-04-18 01:20:42,Debit Card,6274.63
CUST142,2025-07-06 11:33:27,Credit Card,2197.8
CUST133,2024-02-03 19:03:37,Credit Card,5826.7
CUST188,2023-06-03 20:01:15,Credit Card,9703.32
CUST132,2023-06-09 05:17:38,PayPal,13486.0
CUST192,2023-07-17 06:17:51,Credit Card,4018.86
CUST149,2025-07-27 04:14:22,Credit Card,6132.08
CUST153,2023-02-13 12:48:57,Afterpay,1466.73
CUST152,2024-10-30 14:28:21,Debit Card,1855.7
CUST148,2024-11-20 09:18:49,Credit Card,4507.8
CUST148,2024-04-09 10:14:13,Credit Card,7269.75
CUST161,2023-07-16 04:54:19,PayPal,5486.92
CUST173,2024-08-21 03:55:31,PayPal,5840.84
CUST187,2024-06-24 17:59:08,Credit Card,3353.9
CUST157,2023-07-14 16:31:54,Credit Card,7649.4
CUST104,2025-06-04 16:27:51,Credit Card,4899.4
CUST140,2024-02-06 15:59:23,Credit Card,7390.45
CUST113,2024-11-23 19:47:47,Credit Card,2637.8
CUST121,2024-10-05 23:04:53,Google Pay,2644.4
CUST120,2024-08-17 21:06:07,PayPal,1042.8
CUST170,2024-09-15 20:43:02,Google Pay,6156.7
CUST111,2023-02-22 18:49:16,Credit Card,2513.5
CUST178,2025-01-21 17:14:14,Google Pay,3305.35
CUST190,2024-07-06 11:36:38,Credit Card,5792.55
CUST183,2023-05-03 05:08:53,Credit Card,5595.56
CUST155,2023-07-10 11:15:05,Credit Card,2086.7
CUST112,2025-01-06 00:32:03,Credit Card,9002.08
CUST124,2023-04-22 13:52:16,Credit Card,4606.25
CUST170,2025-07-13 23:23:25,PayPal,4345.64
CUST193,2024-11-15 17:39:25,Debit Card,7768.69
CUST184,2024-11-06 14:13:39,Credit Card,3624.5
CUST130,2023-05-11 16:21:39,Credit Card,6019.79
CUST150,2023-04-28 04:56:11,Debit Card,5145.9
CUST162,2023-11-18 03:53:55,Credit Card,7636.2
CUST146,2025-04-16 07:26:49,Credit Card,8465.6
CUST111,2023-03-01 21:11:41,Credit Card,5103.19
CUST184,2023-02-24 21:22:04,Debit Card,2307.8
CUST161,2024-08-17 00:30:16,Credit Card,896.5
CUST103,2025-06-08 14:32:47,Credit Card,3824.7
CUST181,2025-08-10 02:36:31,Credit Card,7038.96
CUST110,2023-02-10 16:38:11,Debit Card,2967.8
CUST114,2024-09-21 11:41:45,Credit Card,21816.56
CUST150,2024-12-11 18:47:44,Debit Card,2362.8
CUST184,2023-11-11 23:07:43,Credit Card,3575.03
CUST182,2025-04-15 15:01:26,Debit Card,9547.43
CUST123,2024-10-04 12:36:09,Credit Card,5160.8
CUST148,2024-02-28 05:40:03,Credit Card,19263.95
CUST157,2023-09-22 14:11:11,Credit Card,8678.01
CUST156,2025-02-01 14:35:50,Debit Card,2114.2
CUST128,2024-02-29 10:37:23,Apple Pay,5570.4
CUST172,2025-07-05 19:59:39,Credit Card,2338.25
CUST196,2023-11-20 01:57:04,PayPal,5692.87
CUST112,2023-05-11 08:10:37,Credit Card,6053.11
CUST144,2024-05-06 00:54:20,Apple Pay,8628.4
CUST152,2025-08-15 01:47:27,Afterpay,5367.53
CUST175,2023-09-03 17:00:57,Credit Card,3426.5
CUST107,2024-10-21 12:20:00,Apple Pay,11692.98
CUST166,2024-10-05 06:47:46,Credit Card,2712.6
CUST168,2023-10-11 22:19:59,PayPal,9657.44
CUST160,2024-06-21 05:44:48,Debit Card,8612.56
CUST130,2023-06-04 06:31:30,Debit Card,2278.21
CUST110,2025-03-07 14:43:06,Credit Card,1448.7
CUST191,2025-08-18 14:40:16,Credit Card,840.65
CUST173,2023-01-28 17:41:42,Google Pay,8559.07
CUST173,2024-07-11 22:29:22,PayPal,6947.96
CUST179,2024-03-12 21:38:00,Credit Card,5801.25
CUST196,2023-11-30 23:05:48,Credit Card,6598.23
CUST121,2025-03-28 12:37:13,Afterpay,6180.9
CUST124,2024-03-03 08:29:52,Credit Card,1395.9
CUST154,2024-09-16 16:27:39,Credit Card,2230.79
CUST187,2023-08-13 15:42:57,Credit Card,9457.8
CUST180,2023-10-14 18:14:18,Credit Card,5847.01
CUST176,2023-08-22 20:57:12,Credit Card,8718.31
CUST193,2024-04-07 16:51:42,Google Pay,9078.88
CUST108,2025-04-01 21:37:14,Credit Card,5769.5
CUST171,2023-12-21 22:29:14,Credit Card,10276.2
CUST141,2024-04-08 23:00:47,Apple Pay,6526.3
CUST166,2025-01-10 19:31:55,Debit Card,3367.49
CUST101,2024-06-24 10:40:12,PayPal,10994.5
CUST179,2024-04-28 16:42:18,Debit Card,6279.99
CUST153,2023-11-26 18:12:04,Credit Card,4483.6
CUST119,2023-07-24 10:16:29,Credit Card,896.93
CUST175,2024-09-10 17:15:57,Debit Card,3351.7
CUST112,2024-11-11 03:36:27,Google Pay,2623.38
CUST172,2025-01-15 22:55:12,PayPal,2064.34
CUST136,2023-06-23 22:34:44,Apple Pay,4836.7
CUST144,2024-09-23 00:16:55,Apple Pay,1774.19
CUST133,2024-06-01 21:55:50,Credit Card,6542.21
CUST162,2023-08-18 03:34:19,Debit Card,2288.23
CUST160,2025-07-22 21:54:06,Credit Card,4701.4
CUST135,2024-03-28 15:41:34,Credit Card,7036.7
CUST179,2025-04-16 09:11:26,Debit Card,8086.03
CUST188,2023-05-23 12:02:45,Credit Card,9212.95
CUST150,2023-11-10 23:31:44,Google Pay,3594.94
CUST142,2024-01-17 05:48:43,PayPal,9838.4
CUST106,2024-01-17 05:42:36,PayPal,1820.5
CUST134,2024-05-10 04:21:34,Google Pay,9012.3
CUST102,2024-06-19 05:16:06,Credit Card,3601.4
CUST138,2023-05-30 02:55:40,Credit Card,3161.4
CUST162,2024-05-16 10:04:02,Apple Pay,8356.7
CUST187,2023-10-13 22:06:22,Credit Card,1454.2
CUST129,2024-11-30 23:30:51,Credit Card,1757.8
CUST195,2025-04-22 16:37:39,Credit Card,11545.6
CUST141,2024-07-12 02:36:15,Credit Card,8993.27
CUST153,2023-12-14 13:49:48,Debit Card,6920.1
CUST111,2024-11-06 12:23:50,Credit Card,1372.8
CUST127,2024-09-17 23:50:23,Google Pay,6413.73
CUST152,2025-05-13 23:40:03,PayPal,3732.3
CUST197,2023-11-05 23:35:15,Debit Card,6541.15
CUST147,2025-02-18 19:35:33,Apple Pay,6925.6
CUST165,2023-04-09 03:37:43,PayPal,6100.6
CUST108,2023-12-01 01:04:46,Credit Card,9142.02
CUST164,2023-04-27 13:46:18,Credit Card,12312.17
CUST199,2023-09-16 10:21:39,Apple Pay,1770.17
CUST172,2023-12-28 19:43:52,Credit Card,20447.02
CUST124,2024-04-06 12:53:48,Apple Pay,11461.13
